,['classname , numberOfBugsFoundUntil: , numberOfNonTrivialBugsFoundUntil: , numberOfMajorBugsFoundUntil: , numberOfCriticalBugsFoundUntil: , numberOfHighPriorityBugsFoundUntil: , numberOfVersionsUntil: , numberOfFixesUntil: , numberOfRefactoringsUntil: , numberOfAuthorsUntil: , linesAddedUntil: , maxLinesAddedUntil: , avgLinesAddedUntil: , linesRemovedUntil: , maxLinesRemovedUntil: , avgLinesRemovedUntil: , codeChurnUntil: , maxCodeChurnUntil: , avgCodeChurnUntil: , ageWithRespectTo: , weightedAgeWithRespectTo: , CvsEntropy , CvsWEntropy , CvsLinEntropy , CvsLogEntropy , CvsExpEntropy , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs 
1187,['org::eclipse::pde::internal::ui::views::dependencies::CalleesContentProvider ,1,1,0,0,0,7,0,1,2,119,52,17.0,54,21,7.714289999999999,65,31,9.28571,108.14299999999999,38.0936,6.9443899999999985,0.0436568,0.0236384,0.203728,0.046788199999999995,3,3,2,1,3,2,1,0,47,3,16,1,1,0,1,20,16,0
1188,['org::eclipse::pde::internal::ui::editor::schema::SchemaPreviewLauncher ,1,0,0,0,0,3,0,0,3,40,37,13.3333,8,8,2.66667,32,37,10.6667,70.0,2.82143,3.22666,0.009322,0.014205500000000001,0.1026,0.0385521,3,1,0,3,1,0,0,0,46,2,6,0,1,0,1,14,6,0
1189,['org::eclipse::pde::internal::ui::tests::macro::MacroPlugin ,0,0,0,0,0,4,0,0,3,39,28,9.75,37,28,9.25,2,2,0.5,183.857,124.07700000000001,4.68802,0.00754102,0.0163329,0.13759000000000002,0.0373153,15,1,11,4,15,0,2,0,43,6,0,2,0,0,6,18,6,0
1190,['org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposal ,1,1,0,0,0,2,0,0,2,7,7,3.5,8,8,4.0,-1,0,-0.5,94.4286,60.2857,1.76682,0.00037412599999999996,0.0100966,0.0617154,0.0339284,3,1,2,1,21,0,4,0,27,7,6,4,0,0,7,8,8,0
1191,['org::eclipse::pde::internal::ui::correction::RemoveExportPackageResolution ,0,0,0,0,0,4,1,1,3,16,10,4.0,9,8,2.25,7,10,1.75,150.429,52.0982,3.18664,0.00246479,0.0122967,0.0957854,0.03417580000000001,3,3,1,2,6,0,1,5,16,4,14,0,0,1,3,9,5,0
1192,['org::eclipse::pde::internal::ui::correction::RemoveBuildEntryResolution ,1,1,0,0,0,4,2,1,2,11,10,2.75,5,4,1.25,6,10,1.5,130.857,11.9091,3.18664,0.00254719,0.0122967,0.0957854,0.03417580000000001,3,3,1,2,3,0,0,7,20,3,14,0,0,0,2,8,6,0
1193,['org::eclipse::pde::internal::ui::editor::product::BrandingPage ,1,1,0,0,0,24,0,0,7,112,34,4.66667,66,19,2.75,46,34,1.91667,189.571,44.4732,19.6689,0.041264300000000004,0.039401900000000004,0.493295,0.0471602,7,2,1,6,6,0,1,0,24,4,28,0,1,0,1,15,4,0
1194,['org::eclipse::pde::internal::ui::editor::plugin::ManifestOutlinePage ,1,1,0,0,0,13,0,0,5,68,18,5.23077,63,16,4.84615,5,18,0.384615,227.429,53.8655,12.2006,0.0154827,0.0233267,0.300266,0.034587900000000005,7,3,1,6,3,0,0,4,37,3,21,0,0,0,1,19,19,0
1195,['org::eclipse::pde::internal::ui::parts::ComboPart ,1,1,0,0,0,18,2,0,5,131,28,7.27778,55,20,3.05556,76,18,4.22222,227.429,109.435,18.2442,0.0269151,0.04206869999999999,0.4742479999999999,0.0612386,16,1,16,0,120,2,1,0,92,16,6,0,0,0,16,47,32,1
1196,['org::eclipse::pde::ui::templates::RadioChoiceOption ,1,1,0,0,0,6,0,0,2,48,17,8.0,30,14,5.0,18,17,3.0,137.143,17.2708,3.9864699999999997,0.00718052,0.013313,0.11413399999999999,0.0341759,6,4,1,5,15,0,2,1,72,6,34,2,1,0,2,30,16,0
1197,['org::eclipse::pde::internal::core::PDEClasspathContainer ,1,1,1,0,0,35,0,0,6,406,112,11.6,253,46,7.228569999999999,153,68,4.37143,225.28599999999997,65.3638,19.5417,0.0992967,0.051806,0.521461,0.102926,12,1,2,10,36,1,3,0,97,9,6,3,3,0,1,68,32,0
1198,['org::eclipse::pde::internal::ui::launcher::LaunchArgumentsHelper ,1,1,1,0,0,33,0,1,5,796,225,24.1212,232,80,7.0303,564,225,17.0909,155.714,30.9934,22.5021,0.148818,0.0665303,0.623315,0.11585699999999999,28,1,11,17,120,0,0,0,280,16,6,0,3,0,13,156,75,1
1199,['org::eclipse::pde::internal::ui::wizards::imports::PluginImportWizard ,1,1,1,0,1,53,1,0,8,603,82,11.3774,585,93,11.0377,18,53,0.339623,335.286,140.25799999999998,17.2611,0.103528,0.0407386,0.450399,0.0662453,11,1,0,11,55,0,5,0,115,11,0,5,4,0,7,60,28,1
1200,['org::eclipse::pde::internal::core::product::ProductPlugin ,1,1,0,0,0,12,0,0,5,42,10,3.5,38,13,3.16667,4,10,0.333333,191.143,54.4354,11.3834,0.0120414,0.026105400000000004,0.29494899999999996,0.0397964,4,3,1,3,10,0,2,0,19,5,32,2,0,0,5,12,7,1
1201,['org::eclipse::pde::internal::ui::compare::PluginStructureCreator ,1,1,1,1,0,5,0,0,4,43,26,8.6,45,37,9.0,-2,7,-0.4,59.0,20.4917,5.20137,0.0101639,0.0319316,0.18445,0.106445,12,1,1,11,105,0,5,0,152,15,0,0,11,0,3,65,35,0
1202,['org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpTopicDetails ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,33.4286,0.0,0.0,0.0,0.0,0.0,0.0,11,4,1,10,55,0,3,0,95,11,34,3,1,0,6,56,16,0
1203,['org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginCreationPage ,1,1,0,0,0,31,0,0,5,352,94,11.3548,259,68,8.35484,93,84,3.0,182.0,103.04899999999999,25.5219,0.255267,0.11636099999999999,0.784625,0.275399,11,1,2,10,153,0,20,0,296,18,0,11,6,0,7,94,41,1
1204,['org::eclipse::pde::internal::core::PluginModelManager ,1,1,1,1,1,137,5,1,9,2209,577,16.1241,1461,416,10.6642,748,161,5.45985,335.286,182.49200000000002,33.6659,0.373898,0.115257,0.958309,0.222775,48,1,27,23,528,0,6,0,504,33,7,6,12,0,21,274,142,1
1205,['org::eclipse::pde::internal::ui::correction::RemoveSeperatorBuildEntryResolution ,1,1,0,0,0,4,2,1,2,11,10,2.75,5,4,1.25,6,10,1.5,130.857,11.9091,3.18664,0.00254719,0.0122967,0.0957854,0.03417580000000001,4,3,1,3,3,0,0,7,13,3,14,0,0,0,2,8,3,0
1206,['org::eclipse::pde::internal::ui::nls::ExternalizeStringsWizardPage ,1,1,1,0,0,34,4,0,4,1678,563,49.3529,567,132,16.6765,1111,563,32.6765,154.857,9.12728,17.0216,0.14761300000000002,0.0396755,0.44529399999999997,0.0554328,20,1,2,19,171,0,27,0,378,19,0,23,14,0,4,135,57,0
1207,['org::eclipse::pde::internal::ui::editor::product::ProductInfoSection ,1,1,0,0,0,49,4,1,7,935,148,19.0816,398,101,8.12245,537,143,10.9592,189.571,84.8982,29.4386,0.205533,0.07724260000000001,0.787112,0.14239100000000002,23,3,1,22,276,0,7,0,325,24,23,7,13,0,10,174,42,1
1208,['org::eclipse::pde::internal::core::schema::SchemaType ,1,1,0,0,0,11,1,0,7,50,18,4.54545,33,16,3.0,17,7,1.54545,335.286,166.054,7.6507,0.00564825,0.020649200000000003,0.20634899999999998,0.0419545,2,1,2,0,10,2,3,0,16,5,15,3,0,0,5,5,5,0
1209,['org::eclipse::pde::internal::ui::PixelConverter ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3,0,1,0,12,3,6,1,0,0,3,7,3,0
1210,['org::eclipse::pde::internal::core::text::bundle::BundleVendorHeader ,0,0,0,0,0,4,0,0,2,64,31,16.0,2,2,0.5,62,31,15.5,151.0,3.7968800000000003,3.3083099999999996,0.0033968,0.0116346,0.0962807,0.031038299999999998,4,5,3,1,3,0,1,4,9,3,64,1,0,0,3,5,3,0
1211,['org::eclipse::pde::internal::ui::editor::contentassist::display::BrowserInformationControl ,1,1,0,0,0,6,1,0,3,132,118,22.0,168,148,28.0,-36,2,-6.0,110.85700000000001,70.2013,5.5393,0.0141319,0.0218939,0.168267,0.0596035,10,1,2,8,300,0,20,0,230,25,6,20,1,0,24,77,55,1
1212,['org::eclipse::pde::internal::core::build::WorkspaceBuildModel ,1,1,1,1,1,19,1,0,7,136,91,7.157889999999999,131,99,6.89474,5,6,0.263158,335.286,127.958,7.27922,0.00572058,0.016734799999999998,0.18723199999999998,0.0313877,26,5,17,9,78,0,4,2,62,13,72,4,0,0,12,35,14,1
1213,['org::eclipse::pde::internal::core::schema::SchemaAttributeHandler ,1,1,0,0,0,4,0,0,3,34,23,8.5,42,26,10.5,-8,0,-2.0,111.0,52.0588,3.82071,0.00564721,0.013404499999999998,0.112153,0.0319774,4,2,1,3,28,0,7,1,63,8,36,7,0,0,6,26,22,0
1214,['org::eclipse::pde::internal::ui::wizards::imports::PluginImportWizardDetailedPage ,1,1,1,1,1,92,1,0,8,1806,254,19.6304,1584,500,17.2174,222,162,2.41304,335.286,128.619,25.1591,0.153394,0.0570972,0.651419,0.0818436,11,2,1,10,465,0,15,6,514,31,14,15,24,0,5,195,76,1
1215,['org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewTreePage ,1,1,0,0,0,6,0,1,2,55,35,9.16667,38,30,6.33333,17,34,2.83333,108.14299999999999,46.4416,5.97445,0.014591,0.0201118,0.17414100000000002,0.04147149999999999,4,2,1,3,10,0,2,4,38,5,15,1,0,1,2,17,9,0
1216,['org::eclipse::pde::internal::ui::editor::text::AbstractHyperlink ,1,0,0,0,0,3,0,0,2,12,10,4.0,2,2,0.666667,10,10,3.33333,118.0,57.4286,3.3663300000000005,0.00643543,0.0148684,0.107253,0.0401211,0,1,0,0,6,6,2,0,13,4,6,1,0,0,4,4,4,0
1217,['org::eclipse::pde::internal::ui::commands::CommandComposerPart ,1,1,0,0,0,15,0,0,4,174,36,11.6,117,44,7.8,57,30,3.8,104.286,23.7135,11.2702,0.0482636,0.032511,0.31538099999999997,0.0492514,8,1,7,3,231,0,14,0,115,22,6,10,1,0,13,45,29,0
1218,['org::eclipse::pde::internal::ui::editor::plugin::ExtensionLabelProvider ,0,0,0,0,0,2,0,0,1,204,204,102.0,0,0,0.0,204,204,102.0,36.0,0.0,1.77712,0.00794508,0.00961856,0.0609203,0.0309529,1,1,1,1,3,0,0,0,6,3,0,0,0,0,2,5,2,0
1219,['org::eclipse::pde::internal::ui::editor::schema::SchemaEditor ,1,1,0,0,0,47,3,0,7,675,135,14.3617,502,134,10.6809,173,65,3.68085,335.286,131.094,21.903000000000002,0.07287439999999999,0.0468823,0.561237,0.053182799999999995,19,3,2,17,210,0,1,1,152,21,72,1,1,0,9,67,35,0
1220,['org::eclipse::pde::internal::ui::correction::CreateManifestClassResolution ,1,1,0,0,0,11,2,2,3,30,10,2.72727,19,5,1.72727,11,10,1.0,128.286,29.6762,9.28127,0.00749144,0.027043200000000003,0.259052,0.0470338,9,3,1,8,3,0,1,5,22,3,14,1,0,0,2,17,6,0
1221,['org::eclipse::pde::internal::ui::tests::macro::WaitCommand ,0,0,0,0,0,7,0,0,3,38,15,5.42857,33,11,4.71429,5,8,0.714286,183.857,85.2707,7.264360000000001,0.0113311,0.0191685,0.19472,0.0373481,2,2,1,1,15,0,2,0,42,6,18,1,1,0,5,17,11,0
1222,['org::eclipse::pde::internal::ui::editor::schema::NewClassCreationWizard ,1,1,0,0,0,7,0,0,3,164,63,23.4286,30,20,4.28571,134,59,19.1429,147.0,44.3206,5.62327,0.018148599999999997,0.0178333,0.159459,0.0401097,3,2,1,2,3,0,4,1,62,3,6,4,1,0,2,23,17,0
1223,['org::eclipse::pde::internal::core::BundleValidationOperation ,1,1,0,0,0,3,0,0,2,12,11,4.0,26,14,8.66667,-14,0,-4.66667,77.4286,38.0238,3.19948,0.00543121,0.0133136,0.0998805,0.034302,2,1,1,1,10,0,4,0,35,5,6,4,0,0,5,16,11,0
1224,['org::eclipse::pde::internal::core::target::Target ,1,1,0,0,0,20,2,1,3,549,179,27.45,136,48,6.8,413,178,20.65,144.857,11.1283,10.0124,0.103746,0.0220595,0.25727300000000003,0.032270799999999995,17,3,1,16,820,0,12,2,338,41,63,12,5,0,36,229,124,0
1225,['org::eclipse::ui::internal::views::log::Group ,1,1,0,0,0,3,0,0,1,13,8,4.33333,5,4,1.66667,8,7,2.66667,40.5714,13.4615,2.98374,0.00476133,0.02022,0.11051300000000001,0.0736421,3,2,2,1,3,1,1,1,14,3,11,1,0,0,3,6,4,0
1226,['org::eclipse::ui::internal::views::log::LogEntry ,1,1,1,0,0,5,0,0,1,75,43,15.0,87,38,17.4,-12,9,-2.4,49.4286,8.607619999999999,5.55124,0.0441936,0.026319099999999998,0.181891,0.0745964,12,2,5,7,231,0,10,1,220,22,11,9,3,0,14,87,62,0
1227,['org::eclipse::pde::internal::ui::editor::feature::FeatureFormPage ,1,1,0,0,0,19,1,0,8,387,254,20.3684,177,45,9.31579,210,218,11.0526,335.286,152.42600000000002,14.3708,0.0562636,0.033324099999999995,0.372883,0.052552499999999995,11,2,1,11,66,0,3,0,163,12,28,2,5,0,5,79,12,0
1228,['org::eclipse::pde::internal::ui::search::PluginSearchResultPage ,1,1,0,0,0,11,0,1,5,68,19,6.18182,44,27,4.0,24,10,2.18182,201.28599999999997,92.6323,10.9766,0.0144924,0.0250545,0.284577,0.0372108,7,2,0,7,15,0,0,0,37,6,7,0,0,0,2,27,7,0
1229,['org::eclipse::pde::internal::ui::editor::target::TargetEditorContributor ,0,0,0,0,0,2,0,0,2,1,1,0.5,2,2,1.0,-1,0,-0.5,144.857,110.714,1.76682,7.48253e-05,0.0100966,0.0617154,0.0339284,0,2,0,0,0,0,0,3,3,1,20,0,0,0,1,1,1,0
1230,['org::eclipse::pde::internal::ui::editor::contentassist::XMLContentAssistProcessor ,1,1,0,0,0,35,0,1,5,2229,589,63.6857,794,236,22.6857,1435,589,41.0,114.85700000000001,13.3504,17.9211,0.35426199999999997,0.058558800000000015,0.5164340000000001,0.115377,29,2,2,28,595,0,27,0,588,35,18,14,23,0,8,234,177,0
1231,['org::eclipse::pde::internal::ui::tests::macro::RecordBlock ,0,0,0,0,0,4,0,0,3,15,12,3.75,20,13,5.0,-5,0,-1.25,183.857,142.0,4.68802,0.005481499999999999,0.0163329,0.13759000000000002,0.0373153,10,1,3,7,66,0,2,2,70,12,9,2,3,0,9,47,17,0
1232,['org::eclipse::pde::internal::ui::editor::text::BundleHyperlink ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,1,0,0,1,6,2,13,0,0,0,1,3,2,0
1233,['org::eclipse::pde::internal::ui::launcher::OSGiFrameworkManager ,0,0,0,0,0,2,0,0,2,28,28,14.0,41,41,20.5,-13,0,-6.5,104.429,70.2857,1.76682,0.00172098,0.0100966,0.0617154,0.0339284,8,1,6,3,55,0,8,0,81,11,6,1,2,0,9,42,25,0
1234,['org::eclipse::pde::internal::ui::templates::PDETemplateMessages ,1,1,0,0,0,7,0,1,5,48,15,6.8571399999999985,27,18,3.8571400000000002,21,14,3.0,95.5714,39.9375,7.363169999999998,0.0725297,0.07990900000000001,4.11741,0.151176,0,1,0,0,0,0,235,0,0,0,0,1,0,234,0,0,0,0
1235,['org::eclipse::pde::internal::ui::refactoring::RenamePluginWizard ,1,0,0,0,0,3,0,1,1,6,4,2.0,7,5,2.33333,-1,0,-0.333333,79.8571,41.8095,2.98148,0.00205524,0.015275299999999999,0.100208,0.046790899999999996,2,1,1,1,1,0,1,0,8,2,0,0,0,1,1,4,2,0
1236,['org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage ,0,0,0,0,0,12,1,0,6,65,29,5.41667,140,102,11.6667,-75,6,-6.25,335.286,116.965,8.04434,0.00632068,0.0180291,0.205054,0.0343696,7,3,1,6,3,0,0,4,23,3,21,0,0,0,1,10,8,0
1237,['org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,33.4286,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,1,10,3,2,0,27,5,0,0,0,0,4,11,7,0
1238,['org::eclipse::pde::internal::core::util::PDESchemaHelper ,1,1,0,0,0,4,0,0,1,16,12,4.0,4,3,1.0,12,9,3.0,29.2857,2.3303599999999998,1.8446900000000002,0.0111182,0.013737799999999998,0.070979,0.0530614,14,1,3,11,10,0,0,0,90,5,6,0,3,0,2,53,25,1
1239,['org::eclipse::pde::internal::ui::preferences::ProjectSelectionDialog ,1,1,0,0,0,3,0,0,1,4,3,1.33333,4,3,1.33333,0,0,0.0,21.0,0.571429,1.42715,0.00518667,0.013615899999999998,0.06071080000000001,0.0552336,4,1,1,3,10,0,6,0,84,5,0,6,1,0,1,25,8,0
1240,['org::eclipse::pde::internal::ui::wizards::exports::ProductExportWizard ,1,1,1,1,0,28,0,0,6,218,48,7.785710000000001,141,31,5.03571,77,39,2.75,182.28599999999997,46.6363,19.5212,0.0775922,0.05250700000000001,0.5236460000000001,0.10354000000000001,21,2,1,20,36,0,5,12,115,9,11,5,2,0,3,86,29,1
1241,['org::eclipse::pde::internal::core::natures::FeatureProject ,1,1,0,0,0,3,0,0,3,12,11,4.0,10,9,3.33333,2,2,0.666667,133.571,89.8214,3.19695,0.00113569,0.011818700000000001,0.0949903,0.0312002,1,2,0,1,3,0,0,0,9,3,6,0,0,0,3,5,3,0
1242,['org::eclipse::pde::internal::ui::editor::PDEFormPage ,1,1,1,1,1,44,2,0,9,1016,173,23.0909,650,181,14.7727,366,132,8.31818,335.286,175.332,27.4287,0.16713,0.058537599999999995,0.702761,0.0634595,145,1,137,10,465,28,3,0,358,31,0,3,3,0,20,124,97,0
1243,['org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationOperation ,1,1,1,1,0,93,0,1,8,2671,725,28.7204,2481,421,26.6774,190,446,2.0430099999999998,239.0,60.0052,35.7287,0.37033,0.0960292,0.959499,0.188175,46,1,3,43,231,1,6,0,440,22,0,6,11,0,2,258,115,1
1244,['org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard ,1,1,0,0,0,5,0,0,2,33,21,6.6,25,21,5.0,8,10,1.6,133.429,83.8874,6.002669999999998,0.0044092,0.018364500000000002,0.168748,0.038681400000000005,6,2,1,5,21,2,7,0,40,7,8,1,0,0,5,21,11,0
1245,['org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject ,1,0,0,0,0,11,0,0,2,162,123,14.7273,188,123,17.0909,-26,123,-2.36364,59.2857,0.911816,4.41258,0.0249183,0.018583199999999998,0.138856,0.0463837,5,4,1,4,55,10,1,62,30,11,312,1,0,0,10,18,9,0
1246,['org::eclipse::pde::internal::ui::editor::SystemFileStorage ,0,0,0,0,0,6,1,0,6,37,12,6.16667,24,15,4.0,13,10,2.16667,335.286,176.44799999999998,6.4156900000000014,0.00530912,0.0163241,0.16933399999999998,0.034356800000000014,3,1,1,2,28,0,1,0,29,8,0,1,0,0,8,18,9,0
1247,['org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContextManager ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,105.85700000000001,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1,0,0,0,7,2,29,0,0,0,2,4,3,0
1248,['org::eclipse::pde::internal::core::text::DocumentObject ,1,1,0,0,0,21,0,0,4,1462,332,69.619,605,232,28.8095,857,322,40.8095,59.2857,2.43336,6.351059999999999,0.145847,0.02603,0.198321,0.06225830000000001,41,3,28,13,528,3,3,14,381,33,195,3,1,0,27,139,96,0
1249,['org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution ,1,1,0,0,0,6,1,1,2,39,22,6.5,36,23,6.0,3,10,0.5,129.429,15.5092,3.82133,0.0120166,0.0132583,0.11093399999999999,0.0342712,8,3,1,7,3,0,0,6,27,3,17,0,0,0,2,15,8,0
1250,['org::eclipse::pde::internal::ui::editor::feature::DataDetailsSection ,1,1,0,0,0,8,0,0,4,36,14,4.5,58,31,7.25,-22,2,-2.75,188.429,90.0079,10.3221,0.0125839,0.0245946,0.269015,0.042656599999999996,10,3,0,10,91,0,3,0,125,14,21,2,2,0,11,63,32,0
1251,['org::eclipse::pde::internal::ui::wizards::FolderSelectionDialog ,1,1,0,0,0,12,0,0,6,60,19,5.0,55,31,4.58333,5,10,0.416667,246.571,148.738,12.0882,0.0281883,0.039176499999999996,0.335725,0.101962,2,1,1,1,15,0,2,0,54,6,0,2,1,0,2,23,10,0
1252,['org::eclipse::pde::internal::ui::editor::cheatsheet::simple::NewCommandKeyEvent ,1,0,0,0,0,2,0,0,2,2,2,1.0,2,2,1.0,0,0,0.0,70.2857,36.1429,1.76682,9.97671e-05,0.0100966,0.0617154,0.0339284,2,1,2,0,3,0,3,0,11,3,12,3,0,0,3,3,3,0
1253,['org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,33.4286,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2,1,21,0,1,30,22,7,253,1,0,0,7,8,7,0
1254,['org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionWizardPage ,1,1,0,0,0,11,0,1,4,97,72,8.81818,112,79,10.1818,-15,10,-1.36364,136.286,82.3932,11.6789,0.0160891,0.030327,0.315377,0.045811800000000014,5,2,2,3,21,0,10,0,110,7,4,7,1,0,2,28,16,1
1255,['org::eclipse::pde::internal::ui::editor::schema::SchemaRootElementDetails ,1,1,0,0,0,27,0,0,5,324,97,12.0,98,16,3.62963,226,97,8.37037,146.857,24.6561,16.753,0.0638048,0.0523993,0.47172,0.11095799999999999,7,4,1,6,10,0,7,2,92,5,47,7,0,0,5,31,10,0
1256,['org::eclipse::pde::internal::core::JavadocLocationManager ,1,1,0,0,0,20,1,0,6,246,90,12.3,199,54,9.95,47,36,2.35,201.143,76.975,20.6318,0.27716999999999997,0.0838237,0.616172,0.205717,15,1,4,12,21,0,2,0,98,7,6,1,4,0,3,67,29,0
1257,['org::eclipse::pde::internal::runtime::registry::RegistryBrowserLabelProvider ,0,0,0,0,0,3,0,0,2,4,4,1.33333,0,0,0.0,4,4,1.33333,381.0,0.571429,0.0,0.0,0.0,0.0,0.0,11,1,1,10,6,0,20,0,216,4,0,20,0,0,4,51,57,0
1258,['org::eclipse::pde::internal::ui::editor::text::ManifestTextHover ,1,1,0,0,0,7,0,1,4,39,17,5.57143,13,8,1.8571400000000002,26,16,3.71429,106.286,26.7253,8.35105,0.013678799999999998,0.026307499999999998,0.23914499999999997,0.0478755,10,2,2,8,3,0,2,0,30,3,11,2,1,0,2,20,10,0
1259,['org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsOperation ,1,1,0,0,0,18,0,0,4,831,273,46.1667,411,121,22.8333,420,273,23.3333,154.0,15.4734,14.3413,0.12800999999999998,0.0361341,0.38365900000000003,0.053653699999999985,25,1,1,24,45,0,4,0,128,10,6,4,6,0,3,74,46,0
1260,['org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock ,1,1,0,0,0,19,1,0,6,81,14,4.26316,94,40,4.9473699999999985,-13,10,-0.684211,227.429,104.24700000000001,19.1174,0.0436052,0.038785400000000005,0.481436,0.046111800000000015,18,1,17,1,21,9,2,0,25,7,0,2,0,0,4,14,6,0
1261,['org::eclipse::pde::internal::ui::editor::schema::SchemaInputContext ,1,1,0,0,0,16,0,0,7,95,26,5.9375,79,36,4.9375,16,15,1.0,227.429,107.445,13.6285,0.0207981,0.030152999999999996,0.350122,0.0434528,12,4,1,11,55,0,1,3,106,11,51,0,2,0,3,52,20,0
1262,['org::eclipse::pde::internal::ui::editor::StructuredViewerSection ,1,1,0,0,0,24,1,0,6,374,86,15.5833,138,71,5.75,236,85,9.83333,335.286,253.672,15.677,0.044551199999999985,0.0406848,0.421727,0.0650901,33,3,25,8,465,2,4,0,150,31,32,3,0,0,14,61,39,0
1263,['org::eclipse::pde::internal::ui::samples::SampleOperation ,0,0,0,0,0,6,1,0,3,94,65,15.6667,123,113,20.5,-29,17,-4.83333,151.143,85.7128,6.68071,0.010789100000000001,0.017429499999999997,0.178567,0.034605699999999996,10,1,1,9,55,0,8,0,145,11,6,8,7,0,4,61,29,0
1264,['org::eclipse::pde::internal::ui::tests::macro::WizardCommandTarget ,0,0,0,0,0,2,0,0,2,1,1,0.5,1,1,0.5,0,0,0.0,183.857,148.0,1.77712,7.78929e-05,0.00961856,0.0609203,0.0309529,2,3,1,1,1,0,0,0,6,2,14,0,0,0,2,3,2,0
1265,['org::eclipse::pde::internal::ui::editor::feature::InstallSection ,1,1,0,0,0,8,0,0,4,50,14,6.25,61,20,7.625,-11,9,-1.375,188.429,58.5486,8.67717,0.014728100000000001,0.0225766,0.23163699999999998,0.0426041,10,3,1,9,45,0,3,0,109,10,21,3,0,0,10,50,18,0
1266,['org::eclipse::pde::internal::ui::launcher::PDESourceLookupDirector ,1,1,0,0,0,9,1,0,3,278,198,30.8889,106,73,11.7778,172,197,19.1111,139.0,83.8114,11.1107,0.0455531,0.0325849,0.310133,0.0595198,9,1,1,9,45,0,2,0,151,10,0,2,4,0,5,72,44,1
1267,['org::eclipse::pde::internal::core::variables::TargetHomeDynamicVariableResolver ,1,1,0,0,0,4,0,0,3,5,2,1.25,7,4,1.75,-2,0,-0.5,125.286,63.4857,4.88727,0.00213681,0.0178649,0.146501,0.0393066,1,1,0,1,0,0,0,0,3,1,6,0,0,0,1,2,1,0
1268,['org::eclipse::pde::internal::core::plugin::ExternalPluginModel ,1,1,0,0,0,14,2,0,8,43,11,3.07143,34,17,2.42857,9,6,0.642857,335.286,122.744,9.16954,0.00276277,0.0255005,0.25049299999999997,0.0490981,5,8,3,2,3,0,1,4,8,3,160,1,0,0,3,6,2,0
1269,['org::eclipse::pde::ui::templates::AbstractNewPluginTemplateWizard ,1,1,0,0,0,47,1,0,7,521,140,11.0851,683,367,14.5319,-162,129,-3.4468099999999997,333.14300000000003,79.6743,9.1054,0.00869594,0.0194916,0.229877,0.0344231,21,4,19,2,55,2,1,0,63,11,5,1,0,0,10,36,16,0
1270,['org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction ,1,1,0,0,0,3,0,0,2,9,6,3.0,9,8,3.0,0,2,0.0,98.0,54.0952,3.1496,0.00154681,0.014346200000000002,0.10141900000000001,0.0398337,5,2,1,4,1,0,0,1,20,2,3,0,0,0,2,10,5,0
1271,['org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPNewWizard ,1,0,0,0,0,2,0,1,2,2,2,1.0,2,2,1.0,0,0,0.0,95.5714,58.5714,1.56044,0.000665113,0.00803114,0.052585599999999996,0.0247077,2,6,0,2,1,0,0,0,7,2,20,0,0,0,2,5,2,0
