,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
737,org::eclipse::jdt::core::dom::EnumDeclaration , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
738,org::eclipse::jdt::core::search::LocalVariableDeclarationMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 8 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
739,org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleTypeReference , 2 , 2 , 1 , 1 , 40 , 3 , 6 , 166 , 30.0 , 5.0 , 10 , 1 , 0 , 1.0 , 5 , 8.0 , 9.0 , 0 , 0 , 0 , 0 , 0 , 
740,org::eclipse::jdt::core::dom::PostfixExpression , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
741,org::eclipse::jdt::internal::core::search::indexing::IndexRequest , 1 , 0 , 1 , 0 , 5 , 0 , 0 , 0 , 3.0 , 1.0 , 2 , 0 , 0 , 0.0 , 1 , 2.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
742,org::eclipse::jdt::internal::core::util::AnnotationDefaultAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
743,org::eclipse::jdt::core::dom::TryStatement , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
744,org::eclipse::jdt::core::dom::VariableDeclaration , 4 , 0 , 3 , 1 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
745,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodTypeParameter , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 163 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
746,org::eclipse::jdt::internal::compiler::ast::MarkerAnnotation , 1 , 2 , 1 , 0 , 0 , 0 , 0 , 166 , 4.0 , 0.0 , 9 , 0 , 0 , 0.0 , 0 , 1.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
747,org::eclipse::jdt::internal::compiler::ast::FloatLiteral , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 166 , 0.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
748,org::eclipse::jdt::internal::compiler::ast::WhileStatement , 1 , 2 , 1 , 0 , 0 , 0 , 0 , 165 , 43.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 12.0 , 5.0 , 0 , 0 , 0 , 0 , 0 , 
749,org::eclipse::jdt::internal::formatter::DefaultCodeFormatterOptions , 1 , 0 , 2 , 1 , 27 , 0 , 32 , 0 , 281.0 , 3.0 , 1 , 0 , 1 , 29.0 , 2 , 45.0 , 62.0 , 2 , 1 , 0 , 0 , 0 , 
750,org::eclipse::jdt::internal::core::ClasspathValidation , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 1 , 1 , 0 , 
751,org::eclipse::jdt::internal::compiler::lookup::ProblemPackageBinding , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 128 , 0.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
752,org::eclipse::jdt::internal::core::search::JavaSearchDocument , 1 , 0 , 0 , 1 , 6 , 0 , 0 , 1 , 6.0 , 1.0 , 1 , 0 , 1 , 0.0 , 0 , 6.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
753,org::eclipse::jdt::core::dom::Statement , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
754,org::eclipse::jdt::internal::compiler::ast::Statement , 2 , 2 , 2 , 0 , 0 , 0 , 0 , 165 , 10.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 9.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
755,org::eclipse::jdt::core::dom::ImportDeclaration , 3 , 0 , 3 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
756,org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldReference , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 166 , 0.0 , 0.0 , 9 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
757,org::eclipse::jdt::internal::core::PackageDeclaration , 2 , 0 , 0 , 2 , 7 , 1 , 0 , 3 , 3.0 , 1.0 , 18 , 0 , 0 , 0.0 , 0 , 5.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
758,org::eclipse::jdt::core::dom::CompilationUnitResolver , 4 , 0 , 0 , 4 , 42 , 0 , 2 , 9 , 51.0 , 3.0 , 9 , 1 , 1 , 1.0 , 1 , 22.0 , 12.0 , 0 , 0 , 0 , 0 , 0 , 
759,org::eclipse::jdt::internal::core::TypeVector , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
760,org::eclipse::jdt::internal::compiler::ast::FalseLiteral , 1 , 2 , 1 , 0 , 0 , 0 , 0 , 166 , 0.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
761,org::eclipse::jdt::internal::core::SourceRefElementInfo , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0.0 , 1.0 , 4 , 0 , 0 , 0.0 , 0 , 1.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
762,org::eclipse::jdt::internal::core::SourceFieldElementInfo , 0 , 1 , 0 , 0 , 5 , 0 , 1 , 1 , 3.0 , 1.0 , 5 , 0 , 0 , 0.0 , 1 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
763,org::eclipse::jdt::internal::compiler::ast::ConditionalExpression , 0 , 2 , 0 , 0 , 8 , 0 , 0 , 166 , 90.0 , 1.0 , 6 , 0 , 0 , 0.0 , 1 , 31.0 , 36.0 , 0 , 0 , 0 , 0 , 0 , 
764,org::eclipse::jdt::internal::core::JarEntryFile , 3 , 2 , 1 , 4 , 0 , 0 , 2 , 2 , 5.0 , 0.0 , 17 , 2 , 0 , 0.0 , 0 , 8.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
765,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMemberAccess , 1 , 2 , 0 , 1 , 0 , 0 , 1 , 166 , 20.0 , 0.0 , 9 , 0 , 0 , 1.0 , 0 , 6.0 , 9.0 , 0 , 0 , 0 , 0 , 0 , 
766,org::eclipse::jdt::internal::core::util::ExceptionTableEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
767,org::eclipse::jdt::internal::compiler::ast::FieldReference , 11 , 2 , 7 , 4 , 81 , 0 , 0 , 166 , 239.0 , 4.0 , 5 , 0 , 0 , 0.0 , 4 , 58.0 , 65.0 , 6 , 0 , 0 , 0 , 0 , 
768,org::eclipse::jdt::internal::core::CommitWorkingCopyOperation , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 8.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
769,org::eclipse::jdt::internal::compiler::parser::RecoveredField , 1 , 0 , 0 , 1 , 10 , 0 , 4 , 0 , 73.0 , 1.0 , 5 , 0 , 0 , 4.0 , 1 , 5.0 , 21.0 , 0 , 0 , 0 , 0 , 0 , 
770,org::eclipse::jdt::internal::core::UserLibraryManager , 5 , 0 , 1 , 3 , 15 , 0 , 5 , 0 , 58.0 , 2.0 , 1 , 4 , 1 , 0.0 , 2 , 21.0 , 17.0 , 0 , 0 , 0 , 0 , 0 , 
771,org::eclipse::jdt::internal::core::SourceTypeElementInfo , 5 , 1 , 4 , 3 , 181 , 0 , 4 , 5 , 50.0 , 8.0 , 7 , 1 , 0 , 0.0 , 5 , 11.0 , 16.0 , 0 , 0 , 0 , 0 , 0 , 
772,org::eclipse::jdt::internal::compiler::ast::JavadocAllocationExpression , 4 , 2 , 0 , 4 , 4 , 1 , 5 , 166 , 87.0 , 1.0 , 6 , 0 , 1 , 5.0 , 1 , 47.0 , 35.0 , 0 , 0 , 0 , 0 , 0 , 
773,org::eclipse::jdt::internal::compiler::classfmt::MethodInfo , 6 , 1 , 4 , 3 , 225 , 2 , 4 , 88 , 146.0 , 9.0 , 8 , 10 , 6 , 0.0 , 4 , 43.0 , 43.0 , 0 , 0 , 0 , 0 , 0 , 
774,org::eclipse::jdt::core::JavaCore , 27 , 0 , 10 , 20 , 1231 , 0 , 47 , 0 , 784.0 , 23.0 , 0 , 1 , 12 , 2.0 , 13 , 269.0 , 126.0 , 4 , 1 , 0 , 0 , 0 , 
775,org::eclipse::jdt::internal::core::util::CodeAttribute , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 4.0 , 2.0 , 1 , 0 , 0 , 0 , 0 , 
776,org::eclipse::jdt::internal::core::eval::GlobalVariableWrapper , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
777,org::eclipse::jdt::internal::compiler::classfmt::ClassFileStruct , 10 , 1 , 7 , 3 , 46 , 1 , 1 , 70 , 77.0 , 4.0 , 1 , 0 , 0 , 1.0 , 4 , 27.0 , 34.0 , 0 , 0 , 0 , 0 , 0 , 
778,org::eclipse::jdt::core::dom::TextElement , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0.0 , 0.0 , 2 , 1 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
779,org::eclipse::jdt::internal::codeassist::select::SelectionJavadocParser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 85 , 6.0 , 0.0 , 18 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
780,org::eclipse::jdt::internal::core::BinaryField , 16 , 0 , 0 , 16 , 75 , 0 , 0 , 4 , 62.0 , 7.0 , 40 , 0 , 0 , 0.0 , 7 , 72.0 , 21.0 , 2 , 0 , 0 , 0 , 0 , 
781,org::eclipse::jdt::internal::core::util::CommentRecorderParser , 0 , 2 , 0 , 0 , 71 , 0 , 0 , 108 , 86.0 , 5.0 , 1 , 0 , 0 , 0.0 , 0 , 13.0 , 15.0 , 1 , 0 , 0 , 0 , 0 , 
782,org::eclipse::jdt::core::dom::DocCommentParser , 2 , 0 , 0 , 2 , 17 , 0 , 0 , 86 , 75.0 , 1.0 , 13 , 0 , 0 , 0.0 , 0 , 20.0 , 35.0 , 1 , 0 , 0 , 0 , 0 , 
783,org::eclipse::jdt::internal::compiler::ast::MemberValuePair , 5 , 2 , 3 , 2 , 0 , 1 , 1 , 165 , 79.0 , 0.0 , 2 , 0 , 0 , 1.0 , 0 , 37.0 , 25.0 , 0 , 0 , 0 , 0 , 0 , 
784,org::eclipse::jdt::internal::compiler::impl::Constant , 15 , 0 , 10 , 9 , 0 , 0 , 3 , 6 , 27.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 11.0 , 21.0 , 0 , 0 , 0 , 0 , 0 , 
785,org::eclipse::jdt::core::dom::MethodInvocation , 2 , 0 , 2 , 0 , 18 , 0 , 0 , 1 , 3.0 , 1.0 , 5 , 0 , 0 , 0.0 , 1 , 3.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
786,org::eclipse::jdt::internal::core::util::StackMapTableAttribute , 0 , 0 , 1 , 1 , 5 , 0 , 3 , 0 , 19.0 , 2.0 , 6 , 3 , 0 , 0.0 , 2 , 5.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
787,org::eclipse::jdt::internal::core::PackageFragment , 8 , 0 , 2 , 6 , 122 , 0 , 0 , 15 , 79.0 , 4.0 , 19 , 0 , 1 , 0.0 , 2 , 53.0 , 22.0 , 0 , 0 , 0 , 0 , 0 , 
788,org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedTypeReference , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 166 , 7.0 , 0.0 , 10 , 0 , 0 , 0.0 , 0 , 4.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
789,org::eclipse::jdt::internal::core::search::JavaSearchTypeNameMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
790,org::eclipse::jdt::internal::core::search::indexing::IndexManager , 9 , 0 , 3 , 8 , 276 , 0 , 0 , 10 , 168.0 , 8.0 , 2 , 0 , 4 , 0.0 , 4 , 69.0 , 41.0 , 3 , 0 , 0 , 0 , 0 , 
791,org::eclipse::jdt::internal::core::JarPackageFragment , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 39 , 45.0 , 0.0 , 22 , 0 , 2 , 0.0 , 0 , 38.0 , 8.0 , 0 , 0 , 0 , 0 , 0 , 
792,org::eclipse::jdt::internal::codeassist::impl::AssistImportDeclaration , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
793,org::eclipse::jdt::internal::compiler::ast::IntLiteral , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 166 , 2.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
794,org::eclipse::jdt::internal::compiler::parser::Parser , 0 , 2 , 0 , 0 , 0 , 0 , 17 , 96 , 0.0 , 0.0 , 1 , 1 , 0 , 7.0 , 0 , 0.0 , 0.0 , 4 , 0 , 0 , 0 , 0 , 
795,org::eclipse::jdt::internal::core::builder::State , 6 , 0 , 1 , 5 , 125 , 0 , 0 , 0 , 64.0 , 5.0 , 1 , 0 , 2 , 0.0 , 5 , 25.0 , 18.0 , 1 , 0 , 0 , 0 , 0 , 
796,org::eclipse::jdt::internal::eval::CodeSnippetEvaluator , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 3.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
797,org::eclipse::jdt::core::dom::TypeDeclarationStatement , 1 , 0 , 1 , 1 , 48 , 0 , 0 , 1 , 14.0 , 3.0 , 2 , 0 , 1 , 0.0 , 0 , 9.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
798,org::eclipse::jdt::internal::compiler::batch::ClasspathJar , 8 , 1 , 2 , 6 , 35 , 1 , 4 , 42 , 102.0 , 5.0 , 8 , 10 , 0 , 3.0 , 5 , 54.0 , 24.0 , 1 , 0 , 0 , 0 , 0 , 
799,org::eclipse::jdt::internal::core::search::matching::JavaSearchNameEnvironment , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 12 , 13.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 4.0 , 5.0 , 0 , 0 , 0 , 0 , 0 , 
800,org::eclipse::jdt::internal::eval::InstallException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
801,org::eclipse::jdt::internal::core::search::HierarchyScope , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 12 , 4.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 4.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
802,org::eclipse::jdt::core::search::TypeNameMatch , 2 , 0 , 1 , 1 , 17 , 1 , 2 , 0 , 13.0 , 2.0 , 0 , 2 , 0 , 0.0 , 2 , 4.0 , 4.0 , 0 , 0 , 0 , 0 , 0 , 
803,org::eclipse::jdt::internal::core::SearchableEnvironmentRequestor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 7.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
804,org::eclipse::jdt::internal::compiler::batch::CompilationUnit , 6 , 0 , 4 , 2 , 0 , 1 , 1 , 0 , 1.0 , 0.0 , 1 , 0 , 0 , 1.0 , 0 , 4.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
805,org::eclipse::jdt::internal::core::dom::NaiveASTFlattener , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
806,org::eclipse::jdt::internal::compiler::lookup::MethodVerifier15 , 9 , 0 , 0 , 8 , 393 , 0 , 0 , 194 , 784.0 , 18.0 , 18 , 0 , 0 , 0.0 , 2 , 222.0 , 285.0 , 8 , 1 , 1 , 1 , 0 , 
807,org::eclipse::jdt::internal::compiler::parser::RecoveryScannerData , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
808,org::eclipse::jdt::internal::core::search::matching::InternalSearchPattern , 4 , 0 , 0 , 4 , 10 , 0 , 0 , 0 , 13.0 , 2.0 , 1 , 0 , 0 , 0.0 , 0 , 9.0 , 4.0 , 1 , 0 , 0 , 0 , 0 , 
809,org::eclipse::jdt::internal::formatter::DefaultCodeFormatter , 12 , 0 , 0 , 12 , 123 , 0 , 14 , 4 , 531.0 , 8.0 , 2 , 13 , 6 , 4.0 , 2 , 297.0 , 95.0 , 0 , 0 , 0 , 0 , 0 , 
810,org::eclipse::jdt::core::dom::MemberValuePair , 1 , 0 , 0 , 2 , 14 , 0 , 0 , 1 , 3.0 , 1.0 , 2 , 0 , 0 , 0.0 , 1 , 3.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
811,org::eclipse::jdt::internal::codeassist::complete::CompletionOnImportReference , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 163 , 0.0 , 0.0 , 2 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
812,org::eclipse::jdt::internal::core::UserLibrary , 4 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 25.0 , 0.0 , 1 , 0 , 0 , 0.0 , 2 , 12.0 , 6.0 , 0 , 0 , 0 , 0 , 0 , 
813,org::eclipse::jdt::internal::compiler::ast::BinaryExpression , 2 , 2 , 2 , 0 , 82 , 1 , 0 , 166 , 185.0 , 4.0 , 6 , 0 , 0 , 0.0 , 3 , 40.0 , 39.0 , 0 , 0 , 0 , 0 , 0 , 
814,org::eclipse::jdt::internal::core::builder::ClasspathLocation , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0.0 , 1.0 , 1 , 0 , 0 , 0.0 , 1 , 1.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
815,org::eclipse::jdt::internal::core::ResolvedSourceType , 1 , 0 , 2 , 0 , 5 , 1 , 0 , 4 , 7.0 , 1.0 , 33 , 0 , 0 , 0.0 , 1 , 3.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
816,org::eclipse::jdt::internal::core::DiscardWorkingCopyOperation , 4 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 6.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 5.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
817,org::eclipse::jdt::core::dom::ChildPropertyDescriptor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
818,org::eclipse::jdt::internal::codeassist::impl::AssistOptions , 1 , 0 , 0 , 1 , 2 , 0 , 16 , 0 , 54.0 , 1.0 , 1 , 0 , 1 , 6.0 , 0 , 19.0 , 20.0 , 0 , 0 , 0 , 0 , 0 , 
819,org::eclipse::jdt::internal::compiler::lookup::WildcardBinding , 2 , 2 , 2 , 1 , 258 , 0 , 1 , 406 , 415.0 , 10.0 , 40 , 0 , 0 , 1.0 , 10 , 85.0 , 116.0 , 1 , 0 , 1 , 0 , 0 , 
820,org::eclipse::jdt::internal::compiler::ast::ArrayAllocationExpression , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 166 , 9.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 1.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
821,org::eclipse::jdt::internal::core::search::matching::SecondaryTypeDeclarationPattern , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0.0 , 0.0 , 6 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0 , 0 , 
822,org::eclipse::jdt::core::dom::EnhancedForStatement , 0 , 0 , 0 , 0 , 16 , 0 , 0 , 1 , 3.0 , 1.0 , 2 , 0 , 0 , 0.0 , 1 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
823,org::eclipse::jdt::internal::core::JavaElementRequestor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
824,org::eclipse::jdt::internal::compiler::lookup::Scope , 19 , 2 , 20 , 7 , 443 , 0 , 3 , 194 , 1023.0 , 6.0 , 1 , 0 , 2 , 0.0 , 7 , 339.0 , 310.0 , 8 , 0 , 2 , 1 , 0 , 
825,org::eclipse::jdt::core::dom::BindingComparator , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 1.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
826,org::eclipse::jdt::internal::formatter::AbortFormatting , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
827,org::eclipse::jdt::internal::core::util::ResourceCompilationUnit , 1 , 0 , 2 , 1 , 0 , 1 , 0 , 1 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 1.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
828,org::eclipse::jdt::internal::core::CompilationUnitProblemFinder , 3 , 0 , 0 , 3 , 12 , 0 , 0 , 9 , 24.0 , 2.0 , 9 , 0 , 1 , 0.0 , 0 , 8.0 , 7.0 , 0 , 0 , 0 , 0 , 0 , 
829,org::eclipse::jdt::internal::compiler::ast::PostfixExpression , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 166 , 4.0 , 0.0 , 8 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
830,org::eclipse::jdt::internal::compiler::problem::ProblemReporter , 24 , 0 , 19 , 7 , 23660 , 0 , 4 , 24 , 1534.0 , 63.0 , 2 , 4 , 10 , 0.0 , 53 , 583.0 , 326.0 , 8 , 2 , 1 , 0 , 0 , 
831,org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword1 , 1 , 2 , 0 , 1 , 6 , 0 , 1 , 166 , 3.0 , 1.0 , 11 , 0 , 0 , 1.0 , 1 , 1.0 , 1.0 , 0 , 0 , 0 , 0 , 0 , 
832,org::eclipse::jdt::internal::compiler::lookup::ClassScope , 4 , 2 , 8 , 2 , 76 , 0 , 3 , 191 , 234.0 , 3.0 , 7 , 2 , 4 , 3.0 , 3 , 74.0 , 80.0 , 1 , 1 , 0 , 0 , 0 , 
833,org::eclipse::jdt::internal::core::search::PathCollector , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
834,org::eclipse::jdt::internal::compiler::ast::BranchStatement , 0 , 2 , 0 , 0 , 0 , 1 , 1 , 165 , 10.0 , 0.0 , 2 , 0 , 0 , 1.0 , 0 , 6.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
835,org::eclipse::jdt::internal::codeassist::complete::CompletionJavadoc , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 64 , 2.0 , 0.0 , 4 , 0 , 0 , 0.0 , 0 , 0.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
836,org::eclipse::jdt::internal::formatter::Scribe , 17 , 0 , 1 , 16 , 2208 , 0 , 16 , 35 , 2040.0 , 34.0 , 1 , 13 , 31 , 3.0 , 8 , 461.0 , 477.0 , 9 , 1 , 0 , 0 , 1 , 
837,org::eclipse::jdt::internal::core::MemberElementInfo , 2 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0.0 , 0.0 , 5 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
838,org::eclipse::jdt::internal::codeassist::impl::AssistPackageDeclaration , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
839,org::eclipse::jdt::core::search::SearchParticipant , 2 , 0 , 1 , 1 , 9 , 0 , 0 , 0 , 11.0 , 1.0 , 1 , 0 , 0 , 0.0 , 1 , 10.0 , 2.0 , 0 , 0 , 0 , 0 , 0 , 
840,org::eclipse::jdt::internal::compiler::problem::AbortType , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0.0 , 0.0 , 3 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
841,org::eclipse::jdt::internal::compiler::parser::RecoveredAnnotation , 2 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 39.0 , 0.0 , 0 , 0 , 0 , 2.0 , 0 , 4.0 , 5.0 , 0 , 0 , 0 , 0 , 0 , 
842,org::eclipse::jdt::internal::core::util::LocalVariableTableEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 1 , 0 , 0 , 0.0 , 0 , 0.0 , 0.0 , 0 , 0 , 0 , 0 , 0 , 
